INDEX,CO_CATEGORIA_ADMINISTRATIVA,CO_CURSO,CO_GRAU_ACADEMICO,CO_IES,CO_LOCAL_OFERTA,CO_LOCAL_OFERTA_CURSO,CO_LOCAL_OFERTA_IES,CO_MODALIDADE_ENSINO,CO_MUNICIPIO_CURSO,CO_NIVEL_ACADEMICO,CO_OCDE,CO_OCDE_AREA_DETALHADA,CO_OCDE_AREA_ESPECIFICA,CO_OCDE_AREA_GERAL,CO_ORGANIZACAO_ACADEMICA,CO_SITUACAO_CURSO,CO_UF_CURSO,CO_UNIDADE_FUNCIONAMENTO,DS_CATEGORIA_ADMINISTRATIVA,DS_GRAU_ACADEMICO,DS_MODALIDADE_ENSINO,DS_NIVEL_ACADEMICO,DS_ORGANIZACAO_ACADEMICA,DS_SITUACAO_CURSO,DT_AUTORIZACAO_CURSO,DT_INICIO_FUNCIONAMENTO,IN_AJUDA_DEFICIENTE,IN_ALTO_RELEVO,IN_AUDIO,IN_BRAILLE,IN_CAPITAL_CURSO,IN_CARACTER_AMPLIADO,IN_CONVENIO_PEC_G,IN_DISCIPLINA_LIBRAS,IN_ENEM,IN_GRATUITO,IN_GUIA_INTERPRETE,IN_INTEGRAL_CURSO,IN_MATERIAL_AMPLIADO,IN_MATERIAL_AUDIO,IN_MATERIAL_BRAILLE,IN_MATERIAL_DIGITAL,IN_MATERIAL_IMPRESSO,IN_MATERIAL_LIBRAS,IN_MATERIAL_TATIL,IN_MATUTINO_CURSO,IN_NOTURNO_CURSO,IN_OFERECE_DISC_DISTANCIA,IN_OFERECE_DISC_SEMI_PRES,IN_OUTRAS_FORMAS_INGRESSO,IN_OUTRA_FORMA_SELECAO,IN_PARTICIPA_UAB,IN_PERMITE_CONCLUINTE,IN_POSSUI_LABORATORIO,IN_RECURSOS_COMUNICACAO,IN_RECURSOS_INFORMATICA,IN_SINTESE_VOZ,IN_TRADUTOR_LIBRAS,IN_UTILIZA_LABORATORIO,IN_VESPERTINO_CURSO,IN_VESTIBULAR,NO_AREA_DETALHADA,NO_AREA_ESPECIFICA,NO_AREA_GERAL,NO_CURSO,NO_IES,NO_MUNICIPIO_CURSO,NO_OCDE,NO_OCDE_AREA_DETALHADA,NO_OCDE_AREA_ESPECIFICA,NO_OCDE_AREA_GERAL,NO_ORGANIZACAO_ACADEMICA,NO_REGIAO_CURSO,NU_CARGA_HORARIA,NU_INTEGRALIZACAO_EAD,NU_INTEGRALIZACAO_INTEGRAL,NU_INTEGRALIZACAO_MATUTINO,NU_INTEGRALIZACAO_NOTURNO,NU_INTEGRALIZACAO_VESPERTINO,NU_PERC_CARGA_HOR_DISTANCIA,NU_PERC_CAR_HOR_SEMI_PRES,NU_PRAZO_INTEGRALIZACAO,QT_CONCLUINTE_CURSO,QT_INGRESSO_CURSO,QT_INGRESSO_OUTRA_FORMA,QT_INGRESSO_PROCESSO_SELETIVO,QT_INGRESSO_VAGAS_NOVAS,QT_INSCRITOS_ANO,QT_INSCRITOS_ANO_EAD,QT_INSCRITOS_INTEGRAL_PRES,QT_INSCRITOS_MATUTINO_PRES,QT_INSCRITOS_NOTURNO_PRES,QT_INSCRITOS_OUTRAS_VAGAS_EAD,QT_INSCRITOS_OUTRAS_VAGAS_INTE,QT_INSCRITOS_OUTRAS_VAGAS_MATU,QT_INSCRITOS_OUTRAS_VAGAS_NOT,QT_INSCRITOS_OUTRAS_VAGAS_VESP,QT_INSCRITOS_PRINCIPAL_EAD,QT_INSCRITOS_PRINCIPAL_INTE,QT_INSCRITOS_PRINCIPAL_MATU,QT_INSCRITOS_PRINCIPAL_NOTURNO,QT_INSCRITOS_PRINCIPAL_VESP,QT_INSCRITOS_VESPERTINO_PRES,QT_INSC_VAGAS_NOVAS_EAD,QT_INSC_VAGAS_NOVAS_INT,QT_INSC_VAGAS_NOVAS_MAT,QT_INSC_VAGAS_NOVAS_NOT,QT_INSC_VAGAS_NOVAS_VESP,QT_INSC_VAGAS_PROG_ESP_EAD,QT_INSC_VAGAS_PROG_ESP_INT,QT_INSC_VAGAS_PROG_ESP_MAT,QT_INSC_VAGAS_PROG_ESP_NOT,QT_INSC_VAGAS_PROG_ESP_VESP,QT_INSC_VAGAS_REMAN_EAD,QT_INSC_VAGAS_REMAN_INT,QT_INSC_VAGAS_REMAN_MAT,QT_INSC_VAGAS_REMAN_NOT,QT_INSC_VAGAS_REMAN_VESP,QT_MATRICULA_CURSO,QT_OUTRAS_VAGAS_EAD,QT_OUTRAS_VAGAS_INTEGRAL,QT_OUTRAS_VAGAS_MATUTINO,QT_OUTRAS_VAGAS_NOTURNO,QT_OUTRAS_VAGAS_VESPERTINO,QT_PROCESSO_OUTRA_FORMA,QT_PROCESSO_SELETIVO,QT_VAGAS_ANUAL_EAD,QT_VAGAS_INTEGRAL,QT_VAGAS_INTEGRAL_PRES,QT_VAGAS_MATUTINO,QT_VAGAS_MATUTINO_PRES,QT_VAGAS_NOTURNO,QT_VAGAS_NOTURNO_PRES,QT_VAGAS_NOVAS_EAD,QT_VAGAS_NOVAS_INTEGRAL,QT_VAGAS_NOVAS_MATUTINO,QT_VAGAS_NOVAS_NOTURNO,QT_VAGAS_NOVAS_VESPERTINO,QT_VAGAS_PRINCIPAL_EAD,QT_VAGAS_PRINCIPAL_INTEGRAL,QT_VAGAS_PRINCIPAL_MATUTINO,QT_VAGAS_PRINCIPAL_NOTURNO,QT_VAGAS_PRINCIPAL_VESPERTINO,QT_VAGAS_PROG_ESP_EAD,QT_VAGAS_PROG_ESP_INTEGRAL,QT_VAGAS_PROG_ESP_MATUTINO,QT_VAGAS_PROG_ESP_NOTURNO,QT_VAGAS_PROG_ESP_VESPERTINO,QT_VAGAS_REMANESC_EAD,QT_VAGAS_REMANESC_INTEGRAL,QT_VAGAS_REMANESC_MATUTINO,QT_VAGAS_REMANESC_NOTURNO,QT_VAGAS_REMANESC_VESPERTINO,QT_VAGAS_TOTAIS,QT_VAGAS_VESPERTINO,QT_VAGAS_VESPERTINO_PRES,SGL_UF_CURSO,TP_ATRIBUTO_INGRESSO,Unnamed: 0,ano_censo
4870,1,1188509,1.0,3164,,100019.0,,1,5103403.0,1,5230000.0,523.0,52.0,5.0,4,1.0,51.0,,Pública Federal,Bacharelado,Presencial,Graduação,"Instituto Federal de Educação, Ciência e Tecnologia",Em atividade,,03/12/2012,0,,,,1.0,,,,,1.0,,1.0,,,,,,,,0.0,0.0,,0.0,,,,,0.0,,,,,,0.0,,,,,ENGENHARIA DE COMPUTAÇÃO,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MATO GROSSO",Cuiabá,Engenharia de computação,Eletrônica e automação,Engenharia e profissões correlatas,"Engenharia, produção e construção",,Centro-Oeste,4280,,5.0,,,,,,,,45.0,,,45.0,,,,,,,,,,,,,,,,,,50.0,,,,,0.0,,,,,0.0,,,,158.0,,,,,,,,,,,,,,,,50.0,,,,,,,,,,0.0,,,,,0.0,,,,50.0,,,MT,0.0,28220,2016
4871,1,1313294,1.0,3164,,1069697.0,,1,5107040.0,1,52300000000000.0,523.0,52.0,5.0,4,1.0,51.0,,Pública Federal,Bacharelado,Presencial,Graduação,"Instituto Federal de Educação, Ciência e Tecnologia",Em atividade,,02/02/2015,0,,,,0.0,,,,,1.0,,1.0,,,,,,,,0.0,0.0,,0.0,,,,,0.0,,,,,,0.0,,,,,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MATO GROSSO",Primavera do Leste,Engenharia de controle e automação,Eletrônica e automação,Engenharia e profissões correlatas,"Engenharia, produção e construção",,Centro-Oeste,4430,,5.0,,,,,,,,37.0,,,37.0,,,,,,,,,,,,,,,,,,40.0,,,,,0.0,,,,,0.0,,,,53.0,,,,,,,,,,,,,,,,40.0,,,,,,,,,,0.0,,,,,0.0,,,,40.0,,,MT,0.0,28229,2016
4872,1,1260723,1.0,3165,,1071766.0,,1,3170107.0,1,5230000.0,523.0,52.0,5.0,4,1.0,31.0,,Pública Federal,Bacharelado,Presencial,Graduação,"Instituto Federal de Educação, Ciência e Tecnologia",Em atividade,,05/02/2014,1,,,,0.0,,,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,1.0,0.0,1.0,,1.0,,0.0,,,,,ENGENHARIA DE COMPUTAÇÃO,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DO TRIÂNGULO MINEIRO",Uberaba,Engenharia de computação,Eletrônica e automação,Engenharia e profissões correlatas,"Engenharia, produção e construção",,Sudeste,4240,,5.0,,,,,,,,81.0,,,79.0,,,,,,,,,,,,,,,,,,75.0,,,,,0.0,,,,,2.0,,,,103.0,,,,,,,,,,,,,,,,75.0,,,,,,,,,,0.0,,,,,2.0,,,,77.0,,,MG,0.0,28254,2016
4873,2,63315,1.0,3172,,698670.0,,1,1302603.0,1,5230000.0,523.0,52.0,5.0,1,1.0,13.0,,Pública Estadual,Bacharelado,Presencial,Graduação,Universidade,Em atividade,,01/08/2002,0,,,,1.0,,,,,1.0,,1.0,,,,,,,,0.0,0.0,,0.0,,,,,1.0,,,,,,0.0,,,,,ENGENHARIA DE COMPUTAÇÃO,UNIVERSIDADE DO ESTADO DO AMAZONAS,Manaus,Engenharia de computação,Eletrônica e automação,Engenharia e profissões correlatas,"Engenharia, produção e construção",,Norte,3930,,5.0,,,,,,,7.0,37.0,,,37.0,,,,,,,,,,,,,,,,,,37.0,,,,,0.0,,,,,1.0,,,,165.0,,,,,,,,,,,,,,,,37.0,,,,,,,,,,0.0,,,,,15.0,,,,52.0,,,AM,0.0,28316,2016
4874,2,71067,1.0,3172,,698670.0,,1,1302603.0,1,52100000.0,521.0,52.0,5.0,1,1.0,13.0,,Pública Estadual,Bacharelado,Presencial,Graduação,Universidade,Em atividade,,01/08/2002,0,,,,1.0,,,,,1.0,,1.0,,,,,,,,0.0,0.0,,0.0,,,,,1.0,,,,,,0.0,,,,,ENGENHARIA MECÂNICA,UNIVERSIDADE DO ESTADO DO AMAZONAS,Manaus,Engenharia mecânica,Engenharia mecânica e metalurgia (trabalhos com metais),Engenharia e profissões correlatas,"Engenharia, produção e construção",,Norte,3915,,5.0,,,,,,,20.0,45.0,,,44.0,,,,,,,,,,,,,,,,,,44.0,,,,,0.0,,,,,0.0,,,,257.0,,,,,,,,,,,,,,,,44.0,,,,,,,,,,0.0,,,,,7.0,,,,51.0,,,AM,0.0,28323,2016
4875,2,1292568,1.0,3172,,698670.0,,1,1302603.0,1,52300000000000.0,523.0,52.0,5.0,1,1.0,13.0,,Pública Estadual,Bacharelado,Presencial,Graduação,Universidade,Em atividade,,01/03/2009,0,,,,1.0,,,,,1.0,,1.0,,,,,,,,0.0,0.0,,0.0,,,,,0.0,,,,,,0.0,,,,,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,UNIVERSIDADE DO ESTADO DO AMAZONAS,Manaus,Engenharia de controle e automação,Eletrônica e automação,Engenharia e profissões correlatas,"Engenharia, produção e construção",,Norte,3780,,5.0,,,,,,,16.0,18.0,,,18.0,,,,,,,,,,,,,,,,,,18.0,,,,,0.0,,,,,0.0,,,,140.0,,,,,,,,,,,,,,,,18.0,,,,,,,,,,0.0,,,,,21.0,,,,39.0,,,AM,0.0,28399,2016
4876,1,1191042,1.0,3189,,146286.0,,1,3105103.0,1,5230000.0,523.0,52.0,5.0,4,1.0,31.0,,Pública Federal,Bacharelado,Presencial,Graduação,"Instituto Federal de Educação, Ciência e Tecnologia",Em atividade,,03/03/2013,1,,,,0.0,,,1.0,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,1.0,0.0,0.0,,0.0,,0.0,,,,,ENGENHARIA DE COMPUTAÇÃO,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS",Bambuí,Engenharia de computação,Eletrônica e automação,Engenharia e profissões correlatas,"Engenharia, produção e construção",,Sudeste,4000,,5.0,,,,,,,,35.0,,,28.0,,,,,,,,,,,,,,,,,,184.0,,,,,0.0,,,,,5.0,,,,94.0,,,,,,,,,,,,,,,,30.0,,,,,,,,,,0.0,,,,,15.0,,,,45.0,,,MG,0.0,28688,2016
4877,1,1294715,1.0,3189,,1046548.0,,1,3118007.0,1,52100000.0,521.0,52.0,5.0,4,1.0,31.0,,Pública Federal,Bacharelado,Presencial,Graduação,"Instituto Federal de Educação, Ciência e Tecnologia",Em atividade,,30/09/2013,1,,,,0.0,,,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,1.0,0.0,0.0,,1.0,,1.0,,,,,ENGENHARIA MECÂNICA,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS",Congonhas,Engenharia mecânica,Engenharia mecânica e metalurgia (trabalhos com metais),Engenharia e profissões correlatas,"Engenharia, produção e construção",,Sudeste,3600,,,,,5.0,,,,,35.0,,,35.0,,,,,,,,,,,,,,,,,,,,,137.0,,,,,0.0,,,,,9.0,105.0,,,,,,,,,,,,,,,,,,,32.0,,,,,,,,,,0.0,,,,,16.0,48.0,,,MG,0.0,28691,2016
4878,1,1313475,1.0,3189,,1071807.0,,1,3106705.0,1,52300000000000.0,523.0,52.0,5.0,4,1.0,31.0,,Pública Federal,Bacharelado,Presencial,Graduação,"Instituto Federal de Educação, Ciência e Tecnologia",Em atividade,,09/02/2015,0,,,,0.0,,,,,1.0,,0.0,,,,,,,,0.0,1.0,,0.0,,,,,1.0,,,,,,0.0,,,,,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS",Betim,Engenharia de controle e automação,Eletrônica e automação,Engenharia e profissões correlatas,"Engenharia, produção e construção",,Sudeste,3600,,,,5.0,,,,,,55.0,,,38.0,,,,,,,,,,,,,,,,,,,,283.0,,,,,0.0,,,,,19.0,,79.0,,,,,,,,,,,,,,,,,,36.0,,,,,,,,,,0.0,,,,,19.0,,55.0,,,MG,0.0,28697,2016
4879,1,1313476,1.0,3189,,1071807.0,,1,3106705.0,1,52100000.0,521.0,52.0,5.0,4,1.0,31.0,,Pública Federal,Bacharelado,Presencial,Graduação,"Instituto Federal de Educação, Ciência e Tecnologia",Em atividade,,09/02/2015,0,,,,0.0,,,,,1.0,,0.0,,,,,,,,0.0,1.0,,0.0,,,,,1.0,,,,,,0.0,,,,,ENGENHARIA MECÂNICA,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS",Betim,Engenharia mecânica,Engenharia mecânica e metalurgia (trabalhos com metais),Engenharia e profissões correlatas,"Engenharia, produção e construção",,Sudeste,3600,,,,5.0,,,,,,58.0,,,36.0,,,,,,,,,,,,,,,,,,,,342.0,,,,,0.0,,,,,22.0,,95.0,,,,,,,,,,,,,,,,,,36.0,,,,,,,,,,0.0,,,,,22.0,,58.0,,,MG,0.0,28698,2016
4880,1,1357715,1.0,3189,,1077318.0,,1,3104205.0,1,52100000.0,521.0,52.0,5.0,4,1.0,31.0,,Pública Federal,Bacharelado,Presencial,Graduação,"Instituto Federal de Educação, Ciência e Tecnologia",Em atividade,,,0,,,,0.0,,,,,1.0,,1.0,,,,,,,,0.0,0.0,,1.0,,,,,0.0,,,,,,0.0,,,,,ENGENHARIA MECÂNICA,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS",Arcos,Engenharia mecânica,Engenharia mecânica e metalurgia (trabalhos com metais),Engenharia e profissões correlatas,"Engenharia, produção e construção",,Sudeste,3600,,5.0,,,,,15.0,,,50.0,,,50.0,,,,,,,,,,,,,,,,,,741.0,,,,,0.0,,,,,0.0,,,,43.0,,,,,,,,,,,,,,,,50.0,,,,,,,,,,0.0,,,,,0.0,,,,50.0,,,MG,0.0,28702,2016
4881,1,123613,1.0,3279,,1046352.0,,1,3136702.0,1,5230000000000.0,523.0,52.0,5.0,4,1.0,31.0,,Pública Federal,Bacharelado,Presencial,Graduação,"Instituto Federal de Educação, Ciência e Tecnologia",Em atividade,,17/08/2009,1,,,,0.0,,,1.0,,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,1.0,0.0,1.0,,1.0,,0.0,,,,,ENGENHARIA MECATRÔNICA,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO SUDESTE DE MINAS GERAIS",Juiz de Fora,Engenharia mecatrônica,Eletrônica e automação,Engenharia e profissões correlatas,"Engenharia, produção e construção",,Sudeste,4320,,5.0,,,,,,,6.0,70.0,,,70.0,,,,,,,,,,,,,,,,,,862.0,,,,,0.0,,,,,0.0,,,,409.0,,,,,,,,,,,,,,,,72.0,,,,,,,,,,0.0,,,,,0.0,,,,72.0,,,MG,0.0,28800,2016
4882,5,1204314,1.0,3308,,659447.0,,1,3548708.0,1,52300000000000.0,523.0,52.0,5.0,3,1.0,35.0,,Privada sem fins lucrativos,Bacharelado,Presencial,Graduação,Faculdade,Em atividade,,26/01/2015,1,,,,0.0,,,1.0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,,0.0,,,,,1.0,0.0,0.0,,1.0,,0.0,,,,,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,FACULDADE DE TECNOLOGIA TERMOMECÂNICA,São Bernardo do Campo,Engenharia de controle e automação,Eletrônica e automação,Engenharia e profissões correlatas,"Engenharia, produção e construção",,Sudeste,4660,,,5.0,,,,,,,81.0,,,80.0,,,,,,,,,,,,,,,,,,,1512.0,,,,,0.0,,,,,79.0,,,134.0,,,,,,,,,,,,,,,,,80.0,,,,,,,,,,0.0,,,,,17.0,,,97.0,,,SP,0.0,28895,2016
4883,5,1204315,1.0,3308,,659447.0,,1,3548708.0,1,5230000.0,523.0,52.0,5.0,3,1.0,35.0,,Privada sem fins lucrativos,Bacharelado,Presencial,Graduação,Faculdade,Em atividade,,31/07/2015,1,,,,0.0,,,1.0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,,0.0,,,,,1.0,0.0,0.0,,1.0,,0.0,,,,,ENGENHARIA DE COMPUTAÇÃO,FACULDADE DE TECNOLOGIA TERMOMECÂNICA,São Bernardo do Campo,Engenharia de computação,Eletrônica e automação,Engenharia e profissões correlatas,"Engenharia, produção e construção",,Sudeste,3893,,,,5.0,,,,,,80.0,,,80.0,,,,,,,,,,,,,,,,,,,,1357.0,,,,,0.0,,,,,46.0,,101.0,,,,,,,,,,,,,,,,,,80.0,,,,,,,,,,0.0,,,,,18.0,,98.0,,,SP,0.0,28896,2016
4884,4,119335,1.0,3333,,139008.0,,1,4305108.0,1,5230000.0,523.0,52.0,5.0,2,1.0,43.0,,Privada com fins lucrativos,Bacharelado,Presencial,Graduação,Centro Universitário,Em atividade,,13/03/2009,1,,,,0.0,,,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,1.0,,,,,1.0,1.0,0.0,,1.0,,0.0,,,,,ENGENHARIA DE COMPUTAÇÃO,CENTRO UNIVERSITÁRIO UNIFTEC,Caxias do Sul,Engenharia de computação,Eletrônica e automação,Engenharia e profissões correlatas,"Engenharia, produção e construção",,Sul,4240,,,5.0,5.0,,,20.0,,3.0,30.0,,,25.0,,,,,,,,,,,,,,,,,,,2.0,47.0,,,,0.0,0.0,,,,0.0,5.0,,108.0,,,,,,,,,,,,,,,,,20.0,120.0,,,,,,,,,0.0,0.0,,,,0.0,10.0,,150.0,,,RS,0.0,28934,2016
4885,4,1108433,1.0,3333,,139008.0,,1,4305108.0,1,52100000.0,521.0,52.0,5.0,2,1.0,43.0,,Privada com fins lucrativos,Bacharelado,Presencial,Graduação,Centro Universitário,Em atividade,,28/02/2011,1,,,,0.0,,,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,1.0,,,,,1.0,1.0,0.0,,1.0,,0.0,,,,,ENGENHARIA MECÂNICA,CENTRO UNIVERSITÁRIO UNIFTEC,Caxias do Sul,Engenharia mecânica,Engenharia mecânica e metalurgia (trabalhos com metais),Engenharia e profissões correlatas,"Engenharia, produção e construção",,Sul,4240,,,5.0,5.0,,,20.0,,10.0,70.0,,,58.0,,,,,,,,,,,,,,,,,,,21.0,78.0,,,,0.0,0.0,,,,3.0,10.0,,280.0,,,,,,,,,,,,,,,,,40.0,80.0,,,,,,,,,0.0,0.0,,,,10.0,10.0,,140.0,,,RS,0.0,28943,2016
4886,2,1262022,1.0,3336,,2928.0,,1,4309308.0,1,5230000.0,523.0,52.0,5.0,1,1.0,43.0,,Pública Estadual,Bacharelado,Presencial,Graduação,Universidade,Em atividade,,30/08/2013,0,,,,0.0,,,,,1.0,,1.0,,,,,,,,0.0,0.0,,0.0,,,,,1.0,,,,,,0.0,,,,,ENGENHARIA DE COMPUTAÇÃO,UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,Guaíba,Engenharia de computação,Eletrônica e automação,Engenharia e profissões correlatas,"Engenharia, produção e construção",,Sul,3930,,5.0,,,,,,,7.0,44.0,,,37.0,,,,,,,,,,,,,,,,,,698.0,,,,,0.0,,,,,7.0,,,,104.0,,,,,,,,,,,,,,,,40.0,,,,,,,,,,0.0,,,,,14.0,,,,54.0,,,RS,0.0,28984,2016
4887,5,2656,1.0,3368,,1060817.0,,1,3170701.0,1,52100000.0,521.0,52.0,5.0,2,1.0,31.0,,Privada sem fins lucrativos,Bacharelado,Presencial,Graduação,Centro Universitário,Em atividade,,14/05/1979,1,,,,0.0,,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,1.0,,,,,1.0,1.0,1.0,,1.0,,0.0,,,,,ENGENHARIA MECÂNICA,CENTRO UNIVERSITÁRIO DO SUL DE MINAS,Varginha,Engenharia mecânica,Engenharia mecânica e metalurgia (trabalhos com metais),Engenharia e profissões correlatas,"Engenharia, produção e construção",,Sudeste,4432,,,,5.0,,,8.0,,46.0,71.0,,,71.0,,,,,,,,,,,,,,,,,,,,186.0,,,,,0.0,,,,,0.0,,336.0,,,,,,,,,,,,,,,,,,140.0,,,,,,,,,,0.0,,,,,0.0,,140.0,,,MG,0.0,29057,2016
4888,5,1306337,1.0,3368,,1060817.0,,1,3170701.0,1,52300000000000.0,523.0,52.0,5.0,2,1.0,31.0,,Privada sem fins lucrativos,Bacharelado,Presencial,Graduação,Centro Universitário,Em atividade,,03/02/2015,1,,,,0.0,,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,0.0,,,,,1.0,1.0,1.0,,1.0,,0.0,,,,,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,CENTRO UNIVERSITÁRIO DO SUL DE MINAS,Varginha,Engenharia de controle e automação,Eletrônica e automação,Engenharia e profissões correlatas,"Engenharia, produção e construção",,Sudeste,4432,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,,,,,0.0,,,,,0.0,,18.0,,,,,,,,,,,,,,,,,,60.0,,,,,,,,,,0.0,,,,,0.0,,60.0,,,MG,0.0,29090,2016
4889,5,1313474,1.0,3371,,659467.0,,1,3148004.0,1,52100000.0,521.0,52.0,5.0,2,1.0,31.0,,Privada sem fins lucrativos,Bacharelado,Presencial,Graduação,Centro Universitário,Em atividade,,30/11/2014,1,,,,0.0,,,1.0,,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,0.0,,,,,1.0,1.0,1.0,,1.0,,0.0,,,,,ENGENHARIA MECÂNICA,CENTRO UNIVERSITÁRIO DE PATOS DE MINAS,Patos de Minas,Engenharia mecânica,Engenharia mecânica e metalurgia (trabalhos com metais),Engenharia e profissões correlatas,"Engenharia, produção e construção",,Sudeste,3600,,,,5.0,,,,,,118.0,,,118.0,,,,,,,,,,,,,,,,,,,,65.0,,,,,0.0,,,,,20.0,,137.0,,,,,,,,,,,,,,,,,,120.0,,,,,,,,,,0.0,,,,,20.0,,140.0,,,MG,0.0,29120,2016
4890,5,88956,1.0,3456,,705589.0,,1,3509502.0,1,52300000000000.0,523.0,52.0,5.0,3,1.0,35.0,,Privada sem fins lucrativos,Bacharelado,Presencial,Graduação,Faculdade,Em atividade,,30/01/2006,1,,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,,,,,1.0,0.0,0.0,,1.0,,0.0,,,,,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,FACULDADE POLITÉCNICA DE CAMPINAS,Campinas,Engenharia de controle e automação,Eletrônica e automação,Engenharia e profissões correlatas,"Engenharia, produção e construção",,Sudeste,4360,,,,5.0,,,,,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,0.0,,,,,6.0,,25.0,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,0.0,,,,,472.0,,572.0,,,SP,0.0,29263,2016
4891,5,5000239,1.0,3456,,705589.0,,1,3509502.0,1,5230000.0,523.0,52.0,5.0,3,1.0,35.0,,Privada sem fins lucrativos,Bacharelado,Presencial,Graduação,Faculdade,Em atividade,,01/03/2010,1,,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,,,,,1.0,0.0,0.0,,1.0,,0.0,,,,,ENGENHARIA DE COMPUTAÇÃO,FACULDADE POLITÉCNICA DE CAMPINAS,Campinas,Engenharia de computação,Eletrônica e automação,Engenharia e profissões correlatas,"Engenharia, produção e construção",,Sudeste,4420,,,,5.0,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,0.0,,,,,0.0,,27.0,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,0.0,,,,,473.0,,573.0,,,SP,0.0,29273,2016
4892,4,1186575,1.0,3602,,659556.0,,1,4106902.0,1,52100000.0,521.0,52.0,5.0,2,1.0,41.0,,Privada com fins lucrativos,Bacharelado,Presencial,Graduação,Centro Universitário,Em atividade,,10/11/2013,1,,,,1.0,,,1.0,,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,,0.0,,,,,1.0,1.0,1.0,,1.0,,0.0,,,,,ENGENHARIA MECÂNICA,CENTRO UNIVERSITÁRIO AUTÔNOMO DO BRASIL,Curitiba,Engenharia mecânica,Engenharia mecânica e metalurgia (trabalhos com metais),Engenharia e profissões correlatas,"Engenharia, produção e construção",,Sul,3693,,,5.0,5.0,,,,,,71.0,,,50.0,,,,,,,,,,,,,,,,,,,0.0,72.0,,,,0.0,0.0,,,,0.0,42.0,,158.0,,,,,,,,,,,,,,,,,0.0,80.0,,,,,,,,,0.0,0.0,,,,0.0,21.0,,101.0,,,PR,0.0,29407,2016
